COUNTRY,REG_NAME,PRODUCT,BRANDCODE,PRODUCTCODE,ACCESS_DATE,DATE_VAL,User_hist,User_login,REG_DATE,LAST_LOGIN,BIRTH_YEAR,,DURATION,BOUNCE,PURCHASE,USER_AGE,USER_GENDER,GENDER,USER_ID,USER_HIST,LASTLOGIN,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,PRODUCT_PURCHASED,USER_JOB_DET,USER_INCOME,PAYMENT_DET
IN,TL,AC,BLUESTAR,BLUESTARAC44,18-1-2017,42753,42673,42675,30-10-2016,01-11-2016,1989,5-7-1989,321,0,1,27,1,M,GBWVWM99,80,78,M,25000,0,0,225,STUDENT,16954,DEBIT
IN,KA,LCD,HITACHI,HITACHILCD22,7-1-2017,42742,42561,42728,10-07-2016,24-12-2016,1985,26-7-1985,141,0,0,31,1,M,AYVXBD81,181,14,U,9000,1,10639,250,STUDENT,13059,NA
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,4-1-2017,42739,42682,42706,08-11-2016,02-12-2016,1989,5-11-1989,596,0,0,27,1,M,AWZWGE49,57,33,U,11000,1,2817,70,SERVICE,2224,NA
IN,MH,AC,LG,LGAC34,9-1-2017,42744,42592,42719,10-08-2016,15-12-2016,1993,4-3-1993,485,0,1,23,0,F,TRPSDH42,152,25,U,32000,0,0,100,UNEMPLOYED,101,COD
IN,KL,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,20-1-2017,42755,42661,42729,18-10-2016,25-12-2016,1998,7-9-1998,464,0,0,18,1,M,YKCMWT71,94,26,U,15000,0,0,80,UNEMPLOYED,24,NA
IN,KA,WASH_MACH,HITACHI,HITACHIWASH_MACH26,5-1-2017,42740,42708,42739,04-12-2016,04-01-2017,1992,14-9-1992,366,0,0,24,1,M,BGQWHG95,32,1,U,23000,0,0,750,STUDENT,22091,NA
IN,MH,Mobile,LG,LGMobile31,6-1-2017,42741,42586,42681,04-08-2016,07-11-2016,1990,6-4-1990,334,0,0,26,0,F,KTSPLH70,155,60,M,13000,1,6887,150,HOUSEWIFE,0,NA
IN,MH,AC,BLUESTAR,BLUESTARAC44,14-1-2017,42749,42722,42737,18-12-2016,02-01-2017,1995,26-7-1995,385,0,0,21,1,M,VBWJTG95,27,12,U,25000,0,0,80,UNEMPLOYED,509,NA
IN,TN,WASH_MACH,HITACHI,HITACHIWASH_MACH26,15-1-2017,42750,42656,42734,13-10-2016,30-12-2016,1993,25-5-1993,149,0,0,23,1,M,AIZOXL69,94,16,U,23000,1,1860,150,BUSINESS,14823,NA
IN,KA,AC,BLUESTAR,BLUESTARAC44,9-1-2017,42744,42547,42566,26-06-2016,15-07-2016,1981,3-6-1981,99,0,0,35,0,F,EUFXU@51,197,178,M,25000,1,3870,100,BUSINESS,19484,NA
IN,KL,AC,SAMSUNG,SAMSUNGAC14,2-1-2017,42737,42715,42729,11-12-2016,25-12-2016,1992,6-5-1992,126,0,0,24,1,M,OURFEQ89,22,8,U,30000,0,0,70,UNEMPLOYED,115,NA
IN,TN,AC,LG,LGAC34,3-1-2017,42738,42653,42664,10-10-2016,21-10-2016,1985,27-7-1985,307,0,0,31,0,F,IWA@FC32,85,74,M,32000,0,0,50,SERVICE,0,NA
IN,MH,AC,HITACHI,HITACHIAC24,10-1-2017,42745,42730,42732,26-12-2016,28-12-2016,1984,13-5-1984,328,0,1,32,0,F,S@PNI@94,15,13,M,31000,2,16734,50,SERVICE,0,COD
IN,TL,AC,HITACHI,HITACHIAC24,12-1-2017,42747,42619,42725,06-09-2016,21-12-2016,1981,2-6-1981,215,0,0,35,1,M,DCB@ZM43,128,22,M,31000,1,8214,120,BUSINESS,18324,NA
IN,WB,MICROWAVE,LG,LGMICROWAVE33,10-1-2017,42745,42738,42744,03-01-2017,09-01-2017,1995,22-6-1995,6,1,0,21,0,F,CNMIME31,7,1,U,20000,0,0,90,BUSINESS,10902,NA
IN,WB,WASH_MACH,LG,LGWASH_MACH36,3-1-2017,42738,42708,42722,04-12-2016,18-12-2016,1983,7-7-1983,395,0,1,33,1,M,UKXNPM27,30,16,M,24000,0,0,700,BUSINESS,27671,CREDIT
IN,KL,Mobile,HITACHI,HITACHIMobile21,6-1-2017,42741,42623,42679,10-09-2016,05-11-2016,1991,21-7-1991,317,0,1,25,0,F,CWWVQY33,118,62,U,12000,1,19071,100,UNEMPLOYED,273,COD
IN,TN,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,14-1-2017,42749,42713,42735,09-12-2016,31-12-2016,1993,10-5-1993,42,0,0,23,1,M,FJBCPU98,36,14,U,15000,0,0,90,BUSINESS,42000,NA
IN,WB,WASH_MACH,LG,LGWASH_MACH36,7-1-2017,42742,42613,42639,31-08-2016,26-09-2016,1996,24-9-1996,479,0,1,20,0,F,GI@OUY17,129,103,U,24000,1,15474,100,STUDENT,8773,COD
IN,KA,AC,SAMSUNG,SAMSUNGAC14,9-1-2017,42744,42602,42660,20-08-2016,17-10-2016,1994,2-3-1994,453,0,0,22,0,F,ZWPPJU92,142,84,U,30000,1,9823,120,STUDENT,7510,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,20-1-2017,42755,42683,42683,09-11-2016,09-11-2016,1989,28-11-1989,520,0,0,27,0,F,KTBJXC75,72,72,M,20000,0,0,80,HOUSEWIFE,0,NA
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,15-1-2017,42750,42735,42749,31-12-2016,14-01-2017,1991,2-3-1991,211,0,0,25,0,F,@RAWV@21,15,1,U,23000,0,0,80,STUDENT,7620,NA
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,17-1-2017,42752,42563,42747,12-07-2016,12-01-2017,1988,16-4-1988,168,0,0,28,0,F,RZBLCG20,189,5,M,23000,0,0,450,BUSINESS,6996,NA
IN,TL,Mobile,BLUESTAR,BLUESTARMobile41,9-1-2017,42744,42616,42624,03-09-2016,11-09-2016,1985,15-4-1985,580,0,1,31,1,M,QLNYKN92,128,120,U,10000,1,11569,100,SERVICE,4714,COD
IN,KL,Fridge,BLUESTAR,BLUESTARFridge45,17-1-2017,42752,42627,42696,14-09-2016,22-11-2016,1990,19-9-1990,278,0,0,26,0,F,JZDCXY48,125,56,M,15000,0,0,105,BUSINESS,16006,NA
IN,TL,Fridge,HITACHI,HITACHIFridge25,19-1-2017,42754,42674,42720,31-10-2016,16-12-2016,1983,27-4-1983,301,0,0,33,1,M,VFNPIK69,80,34,M,14000,1,18207,225,BUSINESS,15114,NA
IN,MH,LCD,HITACHI,HITACHILCD22,6-1-2017,42741,42586,42699,04-08-2016,25-11-2016,1987,13-9-1987,458,0,0,29,0,F,LTN@CY94,155,42,M,9000,0,0,120,HOUSEWIFE,0,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,18-1-2017,42753,42584,42713,02-08-2016,09-12-2016,1992,10-11-1992,590,0,1,24,0,F,MBESXN73,169,40,U,20000,1,19612,150,SERVICE,0,COD
IN,KL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,9-1-2017,42744,42694,42742,20-11-2016,07-01-2017,1996,19-8-1996,99,0,0,20,1,M,GHRSON99,50,2,U,18000,0,0,105,STUDENT,22657,NA
IN,WB,Fridge,HITACHI,HITACHIFridge25,14-1-2017,42749,42584,42726,02-08-2016,22-12-2016,1987,23-7-1987,146,0,0,29,0,F,JEGXAK81,165,23,U,14000,0,0,120,SERVICE,0,NA
IN,TL,MICROWAVE,LG,LGMICROWAVE33,2-1-2017,42737,42710,42711,06-12-2016,07-12-2016,1990,20-6-1990,532,0,0,26,1,M,WSKYDR70,27,26,M,20000,1,7894,150,BUSINESS,31266,NA
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,18-1-2017,42753,42578,42715,27-07-2016,11-12-2016,1989,18-8-1989,513,0,0,27,0,F,NXVZIK22,175,38,M,18000,0,0,470,SERVICE,0,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,12-1-2017,42747,42679,42684,05-11-2016,10-11-2016,1984,27-6-1984,500,0,1,32,1,M,VTMEWQ88,68,63,U,11000,1,13054,450,STUDENT,10285,DEBIT
IN,WB,Mobile,BLUESTAR,BLUESTARMobile41,18-1-2017,42753,42747,42747,12-01-2017,12-01-2017,1997,15-6-1997,43,0,0,19,1,M,JBUTIL40,6,6,U,10000,1,7032,700,UNEMPLOYED,205,NA
IN,TL,Mobile,HITACHI,HITACHIMobile21,13-1-2017,42748,42689,42730,15-11-2016,26-12-2016,1992,25-11-1992,307,0,0,24,1,M,RNFNQT83,59,18,U,12000,0,0,100,STUDENT,35802,NA
IN,TL,AC,SAMSUNG,SAMSUNGAC14,2-1-2017,42737,42541,42554,20-06-2016,03-07-2016,1997,22-5-1997,462,0,1,19,1,M,@RKHYG48,196,183,U,30000,1,7614,120,BUSINESS,30460,EMI
IN,TN,MICROWAVE,LG,LGMICROWAVE33,14-1-2017,42749,42568,42673,17-07-2016,30-10-2016,1998,8-3-1998,136,0,0,18,1,M,ZWKRGQ11,181,76,U,20000,0,0,125,BUSINESS,29365,NA
IN,KA,MICROWAVE,HITACHI,HITACHIMICROWAVE23,13-1-2017,42748,42552,42685,01-07-2016,11-11-2016,1993,27-6-1993,555,0,0,23,0,F,BVJRSU25,196,63,U,19000,0,0,50,SERVICE,0,NA
IN,KA,AC,HITACHI,HITACHIAC24,12-1-2017,42747,42683,42723,09-11-2016,19-12-2016,1984,7-8-1984,260,0,0,32,0,F,BQD@NN57,64,24,U,31000,0,0,160,UNEMPLOYED,987,NA
IN,TL,Fridge,LG,LGFridge35,18-1-2017,42753,42553,42746,02-07-2016,11-01-2017,1996,2-10-1996,490,0,0,20,0,F,ERRVQF96,200,7,U,14000,0,0,470,SERVICE,0,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,16-1-2017,42751,42576,42693,25-07-2016,19-11-2016,1993,21-6-1993,521,0,0,23,1,M,UNEWJP72,175,58,U,11000,1,10730,90,UNEMPLOYED,933,NA
IN,KL,WASH_MACH,LG,LGWASH_MACH36,2-1-2017,42737,42674,42708,31-10-2016,04-12-2016,1995,28-7-1995,582,0,1,21,0,F,CMGEDS77,63,29,U,24000,1,9083,450,STUDENT,8639,COD
IN,KA,Mobile,BLUESTAR,BLUESTARMobile41,14-1-2017,42749,42738,42743,03-01-2017,08-01-2017,1994,5-5-1994,369,0,0,22,1,M,ELQ@HB87,11,6,U,10000,0,0,80,BUSINESS,32727,NA
IN,TN,WASH_MACH,BLUESTAR,BLUESTARWASH_MACH46,1-1-2017,42736,42588,42706,06-08-2016,02-12-2016,1984,27-5-1984,311,0,0,32,0,F,PW@ZVZ56,148,30,M,20000,1,13812,150,BUSINESS,19547,NA
IN,MH,AC,BLUESTAR,BLUESTARAC44,9-1-2017,42744,42716,42727,12-12-2016,23-12-2016,1992,11-7-1992,497,0,1,24,1,M,RQHKGN14,28,17,U,25000,2,23339,80,STUDENT,20835,DEBIT
IN,TL,WASH_MACH,HITACHI,HITACHIWASH_MACH26,11-1-2017,42746,42578,42647,27-07-2016,04-10-2016,1992,13-4-1992,438,0,0,24,1,M,AIDYYU27,168,99,U,23000,1,8704,100,UNEMPLOYED,987,NA
IN,MH,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,17-1-2017,42752,42637,42727,24-09-2016,23-12-2016,1990,15-3-1990,276,0,0,26,0,F,RNOLDJ12,115,25,M,15000,1,15974,470,BUSINESS,12479,NA
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,9-1-2017,42744,42583,42627,01-08-2016,14-09-2016,1996,12-3-1996,509,0,0,20,0,F,QK@CKH47,161,117,U,11000,0,0,70,SERVICE,0,NA
IN,WB,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,6-1-2017,42741,42607,42638,25-08-2016,25-09-2016,1994,20-8-1994,235,0,0,22,1,M,MVZJYN50,134,103,U,28000,0,0,120,BUSINESS,18633,NA
IN,TN,MICROWAVE,LG,LGMICROWAVE33,2-1-2017,42737,42637,42661,24-09-2016,18-10-2016,1990,18-8-1990,127,0,0,26,1,M,ITOIG@83,100,76,M,20000,1,6602,70,STUDENT,25663,NA
IN,MH,WASH_MACH,SAMSUNG,SAMSUNGWASH_MACH16,10-1-2017,42745,42662,42692,19-10-2016,18-11-2016,1997,7-11-1997,285,0,1,19,1,M,P@SWHC78,83,53,U,28000,1,1817,250,BUSINESS,16282,EMI
IN,WB,LCD,SAMSUNG,SAMSUNGLCD12,11-1-2017,42746,42563,42646,12-07-2016,03-10-2016,1985,17-10-1985,286,0,1,31,1,M,BYKPTT49,183,100,U,11000,0,0,90,SERVICE,2324,COD
IN,KL,WASH_MACH,LG,LGWASH_MACH36,9-1-2017,42744,42630,42670,17-09-2016,27-10-2016,1993,4-6-1993,420,0,0,23,1,M,RQURNJ91,114,74,U,24000,1,10450,105,STUDENT,27188,NA
IN,KA,Fridge,HITACHI,HITACHIFridge25,9-1-2017,42744,42588,42708,06-08-2016,04-12-2016,1982,2-6-1982,264,0,1,34,0,F,MUKFMC43,156,36,M,14000,2,6351,160,BUSINESS,19555,COD
IN,KA,Fridge,LG,LGFridge35,1-1-2017,42736,42542,42713,21-06-2016,09-12-2016,1996,23-10-1996,58,0,0,20,0,F,GQYSTD99,194,23,U,14000,1,2286,230,BUSINESS,13030,NA
IN,TN,LCD,LG,LGLCD32,7-1-2017,42742,42645,42696,02-10-2016,22-11-2016,1994,8-6-1994,236,0,0,22,1,M,QNKLCO53,97,46,U,16000,0,0,70,BUSINESS,21325,NA
IN,KA,AC,LG,LGAC34,18-1-2017,42753,42676,42714,02-11-2016,10-12-2016,1993,10-4-1993,372,0,0,23,1,M,UHYCHG92,77,39,U,32000,0,0,150,BUSINESS,40202,NA
IN,MH,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,9-1-2017,42744,42739,42740,04-01-2017,05-01-2017,1987,23-7-1987,459,0,0,29,0,F,GTGQXY84,5,4,U,18000,1,5846,80,UNEMPLOYED,1490,NA
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,19-1-2017,42754,42747,42750,12-01-2017,15-01-2017,1991,11-7-1991,230,0,0,25,0,F,XOGNZY88,7,4,U,23000,0,0,250,STUDENT,8541,NA
IN,KA,LCD,SAMSUNG,SAMSUNGLCD12,17-1-2017,42752,42564,42673,13-07-2016,30-10-2016,1992,27-3-1992,494,0,1,24,0,F,ZZBYO@49,188,79,U,11000,0,0,250,STUDENT,6962,COD
IN,MH,LCD,SAMSUNG,SAMSUNGLCD12,1-1-2017,42736,42723,42734,19-12-2016,30-12-2016,1994,5-11-1994,570,0,0,22,0,F,PBZWHL47,13,2,U,11000,0,0,470,BUSINESS,9091,NA
IN,TN,Mobile,SAMSUNG,SAMSUNGMobile11,8-1-2017,42743,42691,42726,17-11-2016,22-12-2016,1989,20-7-1989,524,0,0,27,0,F,DBCENL60,52,17,M,11000,0,0,450,HOUSEWIFE,0,NA
IN,TL,Mobile,BLUESTAR,BLUESTARMobile41,18-1-2017,42753,42628,42659,15-09-2016,16-10-2016,1981,7-10-1981,130,0,0,35,1,M,YDUHHI14,125,94,U,10000,0,0,200,SERVICE,466,NA
IN,MH,LCD,BLUESTAR,BLUESTARLCD42,16-1-2017,42751,42721,42741,17-12-2016,06-01-2017,1992,23-6-1992,48,0,0,24,1,M,SRKQPK37,30,10,U,10000,1,5223,50,SERVICE,3331,NA
IN,KA,AC,HITACHI,HITACHIAC24,5-1-2017,42740,42735,42738,31-12-2016,03-01-2017,1984,2-10-1984,572,0,0,32,0,F,KYJGIF69,5,2,U,31000,1,9761,90,SERVICE,0,NA
IN,TN,WASH_MACH,LG,LGWASH_MACH36,5-1-2017,42740,42654,42679,11-10-2016,05-11-2016,1992,19-7-1992,101,0,0,24,0,F,GRCYSD46,86,61,U,24000,0,0,110,UNEMPLOYED,524,NA
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,3-1-2017,42738,42647,42669,04-10-2016,26-10-2016,1997,12-4-1997,250,0,1,19,1,M,EDFSUF23,91,69,U,16000,1,9492,110,BUSINESS,17823,CREDIT
IN,KL,Fridge,SAMSUNG,SAMSUNGFridge15,8-1-2017,42743,42724,42738,20-12-2016,03-01-2017,1986,1-10-1986,314,0,1,30,1,M,BVHNAW49,19,5,U,16000,1,17211,150,STUDENT,33202,DEBIT
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,11-1-2017,42746,42567,42615,16-07-2016,02-09-2016,1985,11-6-1985,133,0,0,31,1,M,JYQHYF21,179,131,U,18000,1,16711,105,BUSINESS,41636,NA
IN,MH,Fridge,HITACHI,HITACHIFridge25,5-1-2017,42740,42696,42696,22-11-2016,22-11-2016,1988,5-9-1988,21,0,0,28,0,F,AN@@IN66,44,44,U,14000,0,0,750,STUDENT,8132,NA
IN,MH,Mobile,LG,LGMobile31,13-1-2017,42748,42565,42631,14-07-2016,18-09-2016,1988,27-5-1988,101,0,0,28,1,M,KVLCEQ53,183,117,U,13000,0,0,105,SERVICE,4093,NA
IN,MH,Fridge,HITACHI,HITACHIFridge25,10-1-2017,42745,42549,42573,28-06-2016,22-07-2016,1988,6-6-1988,6,1,0,28,0,F,Q@BSBO49,196,172,M,14000,0,0,230,HOUSEWIFE,0,NA
IN,MH,LCD,LG,LGLCD32,20-1-2017,42755,42686,42702,12-11-2016,28-11-2016,1990,12-9-1990,133,0,0,26,0,F,GWWCUE48,69,53,M,16000,0,0,100,SERVICE,0,NA
IN,MH,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,5-1-2017,42740,42661,42684,18-10-2016,10-11-2016,1994,3-8-1994,91,0,0,22,1,M,MVJCNZ30,79,56,U,15000,0,0,80,STUDENT,16729,NA
IN,MH,WASH_MACH,HITACHI,HITACHIWASH_MACH26,16-1-2017,42751,42712,42741,08-12-2016,06-01-2017,1998,11-8-1998,514,0,1,18,1,M,GKZZME38,39,10,U,23000,2,16835,230,SERVICE,826,COD
IN,TN,LCD,LG,LGLCD32,19-1-2017,42754,42696,42702,22-11-2016,28-11-2016,1990,15-4-1990,282,0,1,26,0,F,OHN@GY53,58,52,M,16000,2,23031,470,HOUSEWIFE,0,COD
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,4-1-2017,42739,42587,42619,05-08-2016,06-09-2016,1989,6-7-1989,546,0,1,27,0,F,GSN@XF71,152,120,M,11000,0,0,750,BUSINESS,11816,COD
IN,TN,Mobile,LG,LGMobile31,5-1-2017,42740,42709,42721,05-12-2016,17-12-2016,1995,17-4-1995,503,0,0,21,0,F,BMGZIH62,31,19,U,13000,0,0,50,SERVICE,0,NA
IN,WB,AC,HITACHI,HITACHIAC24,16-1-2017,42751,42561,42684,10-07-2016,10-11-2016,1993,18-4-1993,268,0,0,23,0,F,XXKVDV66,190,67,U,31000,1,18081,750,SERVICE,0,NA
IN,MH,Mobile,LG,LGMobile31,8-1-2017,42743,42738,42739,03-01-2017,04-01-2017,1986,28-5-1986,156,0,0,30,0,F,KCJPUM24,5,4,M,13000,1,13123,160,HOUSEWIFE,0,NA
IN,KL,Fridge,LG,LGFridge35,6-1-2017,42741,42549,42613,28-06-2016,31-08-2016,1995,21-4-1995,285,0,1,21,0,F,MNOQ@Y94,192,128,U,14000,1,8888,250,SERVICE,0,COD
IN,WB,LCD,SAMSUNG,SAMSUNGLCD12,16-1-2017,42751,42663,42725,20-10-2016,21-12-2016,1988,13-3-1988,246,0,1,28,1,M,RELHMS40,88,26,M,11000,1,18170,120,SERVICE,4017,COD
IN,MH,MICROWAVE,LG,LGMICROWAVE33,14-1-2017,42749,42683,42715,09-11-2016,11-12-2016,1992,11-7-1992,107,0,0,24,1,M,GHDWGA25,66,34,U,20000,1,5004,90,UNEMPLOYED,334,NA
IN,TL,WASH_MACH,LG,LGWASH_MACH36,6-1-2017,42741,42587,42609,05-08-2016,27-08-2016,1998,24-5-1998,30,0,0,18,1,M,VPWTPW49,154,132,U,24000,0,0,125,SERVICE,1824,NA
IN,TN,MICROWAVE,HITACHI,HITACHIMICROWAVE23,1-1-2017,42736,42537,42729,16-06-2016,25-12-2016,1992,9-3-1992,485,0,1,24,1,M,XGZNZO32,199,7,U,19000,2,11620,150,BUSINESS,35376,CREDIT
IN,TN,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,17-1-2017,42752,42555,42635,04-07-2016,22-09-2016,1993,17-9-1993,156,0,0,23,0,F,WPWCCC93,197,117,U,18000,1,18480,120,BUSINESS,12815,NA
IN,MH,MICROWAVE,LG,LGMICROWAVE33,2-1-2017,42737,42585,42656,03-08-2016,13-10-2016,1996,15-7-1996,272,0,0,20,1,M,IGHYYW76,152,81,U,20000,0,0,125,STUDENT,31454,NA
IN,TN,MICROWAVE,HITACHI,HITACHIMICROWAVE23,3-1-2017,42738,42694,42717,20-11-2016,13-12-2016,1981,6-9-1981,226,0,0,35,0,F,IKSYHN31,44,21,U,19000,1,12132,120,UNEMPLOYED,1175,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,9-1-2017,42744,42654,42681,11-10-2016,07-11-2016,1994,20-10-1994,442,0,1,22,1,M,SNCVGL58,90,63,U,20000,0,0,100,UNEMPLOYED,163,COD
IN,KA,Fridge,BLUESTAR,BLUESTARFridge45,4-1-2017,42739,42543,42654,22-06-2016,11-10-2016,1989,5-5-1989,345,0,1,27,1,M,VKZBEE22,196,85,M,15000,2,16185,470,STUDENT,19445,DEBIT
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,16-1-2017,42751,42592,42747,10-08-2016,12-01-2017,1997,26-3-1997,395,0,1,19,0,F,WDNYEM73,159,4,U,11000,0,0,100,BUSINESS,12263,COD
IN,MH,MICROWAVE,BLUESTAR,BLUESTARMICROWAVE43,14-1-2017,42749,42720,42739,16-12-2016,04-01-2017,1993,8-11-1993,520,0,1,23,1,M,IWTDMN63,29,10,U,15000,0,0,50,SERVICE,2514,COD
IN,KA,AC,HITACHI,HITACHIAC24,4-1-2017,42739,42583,42613,01-08-2016,31-08-2016,1998,7-9-1998,241,0,0,18,1,M,LKRHZI89,156,126,U,31000,0,0,150,STUDENT,29180,NA
IN,TN,AC,BLUESTAR,BLUESTARAC44,19-1-2017,42754,42736,42738,01-01-2017,03-01-2017,1982,7-5-1982,173,0,0,34,1,M,XCYUW@50,18,16,M,25000,1,7325,470,BUSINESS,25542,NA
IN,MH,Mobile,SAMSUNG,SAMSUNGMobile11,1-1-2017,42736,42699,42731,25-11-2016,27-12-2016,1993,19-5-1993,227,0,1,23,0,F,NFNLCG28,37,5,U,11000,2,11767,90,STUDENT,6559,COD
IN,TN,WASH_MACH,LG,LGWASH_MACH36,2-1-2017,42737,42537,42615,16-06-2016,02-09-2016,1990,5-4-1990,145,0,0,26,0,F,IPZVHV23,200,122,U,24000,1,9603,470,STUDENT,8896,NA
IN,TL,Mobile,SAMSUNG,SAMSUNGMobile11,5-1-2017,42740,42627,42701,14-09-2016,27-11-2016,1984,12-8-1984,552,0,1,32,0,F,IYF@@I47,113,39,U,11000,0,0,105,STUDENT,6780,COD
IN,TL,Fridge,HITACHI,HITACHIFridge25,17-1-2017,42752,42629,42724,16-09-2016,20-12-2016,1985,14-6-1985,2,1,0,31,0,F,YNOPLB98,123,28,U,14000,1,13515,225,STUDENT,8492,NA
IN,WB,LCD,HITACHI,HITACHILCD22,12-1-2017,42747,42610,42715,28-08-2016,11-12-2016,1994,6-10-1994,15,0,0,22,0,F,HWISXW11,137,32,U,9000,0,0,100,BUSINESS,11197,NA
IN,TL,AC,SAMSUNG,SAMSUNGAC14,10-1-2017,42745,42729,42737,25-12-2016,02-01-2017,1987,22-7-1987,167,0,0,29,1,M,CDJNWV34,16,8,U,30000,1,2121,125,BUSINESS,15596,NA
IN,MH,MICROWAVE,HITACHI,HITACHIMICROWAVE23,6-1-2017,42741,42574,42652,23-07-2016,09-10-2016,1983,27-11-1983,506,0,1,33,1,M,@BEXIW32,167,89,M,19000,1,16600,125,BUSINESS,45963,EMI
IN,WB,MICROWAVE,HITACHI,HITACHIMICROWAVE23,13-1-2017,42748,42660,42667,17-10-2016,24-10-2016,1998,3-4-1998,517,0,1,18,1,M,HXRXXD56,88,81,U,19000,2,19438,450,STUDENT,33978,DEBIT
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,13-1-2017,42748,42617,42744,04-09-2016,09-01-2017,1986,13-9-1986,240,0,0,30,0,F,SRQFUF63,131,4,M,10000,0,0,120,HOUSEWIFE,0,NA
IN,KL,MICROWAVE,LG,LGMICROWAVE33,3-1-2017,42738,42685,42737,11-11-2016,02-01-2017,1989,18-7-1989,577,0,0,27,0,F,XTYWFH77,53,1,U,20000,0,0,250,UNEMPLOYED,1314,NA
IN,TN,LCD,SAMSUNG,SAMSUNGLCD12,16-1-2017,42751,42669,42702,26-10-2016,28-11-2016,1987,10-11-1987,522,0,0,29,1,M,LSWBLA63,82,49,M,11000,1,11738,200,BUSINESS,19622,NA
IN,TN,LCD,BLUESTAR,BLUESTARLCD42,12-1-2017,42747,42734,42746,30-12-2016,11-01-2017,1982,7-11-1982,217,0,0,34,0,F,IXCTEF12,13,1,M,10000,1,11229,150,BUSINESS,14910,NA
IN,KL,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,6-1-2017,42741,42569,42724,18-07-2016,20-12-2016,1994,18-4-1994,214,0,0,22,0,F,RGNHGE25,172,17,U,18000,1,19409,470,STUDENT,6926,NA
IN,KA,Mobile,SAMSUNG,SAMSUNGMobile11,18-1-2017,42753,42567,42726,16-07-2016,22-12-2016,1989,13-8-1989,351,0,1,27,0,F,ZBUOXC63,186,27,U,11000,1,19981,150,BUSINESS,19070,COD
IN,KA,MICROWAVE,SAMSUNG,SAMSUNGMICROWAVE13,8-1-2017,42743,42625,42718,12-09-2016,14-12-2016,1993,28-3-1993,46,0,0,23,0,F,XPTDYI20,118,25,U,18000,0,0,90,SERVICE,0,NA
IN,KA,WASH_MACH,LG,LGWASH_MACH36,16-1-2017,42751,42555,42594,04-07-2016,12-08-2016,1986,9-7-1986,437,0,1,30,0,F,ZEMINI46,196,157,U,24000,2,25029,50,SERVICE,0,COD
IN,KL,AC,HITACHI,HITACHIAC24,16-1-2017,42751,42741,42750,06-01-2017,15-01-2017,1990,13-8-1990,142,0,0,26,1,M,EWJK@E42,10,1,U,31000,1,5229,470,STUDENT,22052,NA
IN,MH,Mobile,SAMSUNG,SAMSUNGMobile11,17-1-2017,42752,42571,42731,20-07-2016,27-12-2016,1997,11-6-1997,566,0,1,19,0,F,GTONFB78,181,21,U,11000,0,0,100,UNEMPLOYED,897,COD
IN,KA,AC,SAMSUNG,SAMSUNGAC14,6-1-2017,42741,42555,42732,04-07-2016,28-12-2016,1992,26-4-1992,203,0,0,24,0,F,Z@CUCA86,186,9,U,30000,0,0,450,BUSINESS,14018,NA
IN,MH,Mobile,BLUESTAR,BLUESTARMobile41,7-1-2017,42742,42692,42705,18-11-2016,01-12-2016,1996,25-9-1996,479,0,1,20,0,F,GXRRHH52,50,37,U,10000,2,13094,250,UNEMPLOYED,1170,COD
IN,TL,LCD,SAMSUNG,SAMSUNGLCD12,11-1-2017,42746,42668,42727,25-10-2016,23-12-2016,1986,18-6-1986,332,0,0,30,0,F,MHQIHM75,78,19,U,11000,0,0,750,BUSINESS,13024,NA
IN,MH,Mobile,LG,LGMobile31,14-1-2017,42749,42640,42743,27-09-2016,08-01-2017,1989,13-11-1989,131,0,0,27,0,F,YJNTJN83,109,6,U,13000,0,0,70,BUSINESS,16424,NA
